job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,salary_range_usd,posted_date,company_size,tools_preferred,job_title_standardized,job_category,skills_list,tools_list,num_skills_required,num_tools_preferred,salary_min,salary_max,salary_avg,salary_category,city,country_code,country,region,industry_standardized,industry_category,experience_level_standardized,employment_type_standardized,company_size_standardized,posted_date_parsed,posted_year,posted_month,posted_quarter,posted_month_name,skill_TensorFlow,skill_Excel,skill_Pandas,skill_FastAPI,skill_NumPy,skill_Reinforcement Learning,skill_Azure,skill_SQL,skill_Hugging Face,skill_Keras,skill_GCP,skill_AWS,skill_Power BI,skill_Python,skill_PyTorch,skill_LangChain,skill_Scikit-learn,skill_Flask,skill_CUDA,skill_R,skill_C++,skill_MLflow,tool_MLflow,tool_LangChain,tool_FastAPI,tool_KDB+,tool_BigQuery,tool_TensorFlow,tool_PyTorch,tool_Scikit-learn,job_category_encoded,experience_level_encoded,employment_type_encoded,industry_encoded,company_size_encoded,region_encoded,salary_category_encoded,salary_range,salary_range_pct,posting_age,total_tech_count
524,Williams Ltd,Retail,ML Engineer,"Hugging Face, GCP, Scikit-learn",Entry,Contract,"Lake Patrick, ST",146291-220807,2024/2/27,Mid,"Scikit-learn, PyTorch, LangChain",Ml Engineer,ML Engineer,"['Hugging Face', 'GCP', 'Scikit-learn']","['Scikit-learn', 'PyTorch', 'LangChain']",3,3,146291,220807,183549.0,Very High (>150K),Lake Patrick,ST,Unknown,Other,Retail,Retail & E-commerce,Entry,Contract,Mid,2024-02-27,2024,2,1,February,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5,0,0,5,1,8,3,74516,0.4059733368201407,1,6
525,"Moore, Fields and Valdez",Tech,AI Product Manager,"SQL, Python, Excel, Flask",Entry,Contract,"Marcusstad, GT",60309-116090,2025/8/31,Mid,"TensorFlow, KDB+, BigQuery",Ai Product Manager,AI Product Manager,"['SQL', 'Python', 'Excel', 'Flask']","['TensorFlow', 'KDB+', 'BigQuery']",4,3,60309,116090,88199.5,Mid (70K-100K),Marcusstad,GT,Guatemala,Central America,Tech,Technology,Entry,Contract,Mid,2025-08-31,2025,8,3,August,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,1,3,2,55781,0.6324412269910827,0,7
526,Todd-Wright,Automotive,Data Scientist,"SQL, Keras, Pandas, GCP",Senior,Contract,"Port Thomas, IQ",135243-196909,2024/3/12,Startup,"FastAPI, KDB+",Data Scientist,Data Scientist,"['SQL', 'Keras', 'Pandas', 'GCP']","['FastAPI', 'KDB+']",4,2,135243,196909,166076.0,Very High (>150K),Port Thomas,IQ,Iraq,Asia,Automotive,Automotive & Transportation,Senior,Contract,Startup,2024-03-12,2024,3,1,March,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0,0,2,1,3,61666,0.3713119294780703,1,6
527,Morrison and Sons,E-commerce,ML Engineer,"CUDA, Power BI, AWS, FastAPI, C++",Senior,Internship,"Richardfurt, JM",141909-166648,2024/11/4,Mid,TensorFlow,Ml Engineer,ML Engineer,"['CUDA', 'Power BI', 'AWS', 'FastAPI', 'C++']",['TensorFlow'],5,1,141909,166648,154278.5,Very High (>150K),Richardfurt,JM,Jamaica,Caribbean,E-Commerce,Retail & E-commerce,Senior,Internship,Mid,2024-11-04,2024,11,4,November,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5,2,2,1,1,2,3,24739,0.16035286835171458,1,6
528,"Barrett, Bennett and Stokes",Education,ML Engineer,"C++, CUDA, Azure",Entry,Remote,"New John, JP",110795-199925,2025/3/22,Startup,"LangChain, MLflow",Ml Engineer,ML Engineer,"['C++', 'CUDA', 'Azure']","['LangChain', 'MLflow']",3,2,110795,199925,155360.0,Very High (>150K),New John,JP,Japan,Asia,Education,Education,Entry,Remote,Startup,2025-03-22,2025,3,1,March,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,5,0,3,2,2,1,3,89130,0.5736997940267765,0,5
529,"Jefferson, Orr and Gonzalez",Retail,NLP Engineer,"LangChain, GCP, Reinforcement Learning, Excel, FastAPI, Power BI",Mid,Remote,"Lake Matthewhaven, RO",97755-118149,2024/1/24,Large,"KDB+, PyTorch",Nlp Engineer,NLP Engineer,"['LangChain', 'GCP', 'Reinforcement Learning', 'Excel', 'FastAPI', 'Power BI']","['KDB+', 'PyTorch']",6,2,97755,118149,107952.0,High (100K-150K),Lake Matthewhaven,RO,Romania,Europe,Retail,Retail & E-commerce,Mid,Remote,Large,2024-01-24,2024,1,1,January,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,3,5,0,4,0,20394,0.1889172965762561,1,8
530,"Davis, Chambers and Lee",Healthcare,Data Analyst,"Excel, Power BI, PyTorch, Hugging Face, R",Senior,Remote,"Davidton, VN",141037-189383,2024/2/2,Mid,"Scikit-learn, BigQuery, MLflow",Data Analyst,Data Analyst,"['Excel', 'Power BI', 'PyTorch', 'Hugging Face', 'R']","['Scikit-learn', 'BigQuery', 'MLflow']",5,3,141037,189383,165210.0,Very High (>150K),Davidton,VN,Vietnam,Asia,Healthcare,Healthcare,Senior,Remote,Mid,2024-02-02,2024,2,1,February,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,3,2,3,4,1,1,3,48346,0.29263361781974456,1,8
531,Guerra-Hall,Healthcare,AI Product Manager,"GCP, Reinforcement Learning, Keras, Pandas",Mid,Remote,"New Ronald, PA",128537-188005,2024/9/24,Mid,FastAPI,Ai Product Manager,AI Product Manager,"['GCP', 'Reinforcement Learning', 'Keras', 'Pandas']",['FastAPI'],4,1,128537,188005,158271.0,Very High (>150K),New Ronald,PA,Panama,Central America,Healthcare,Healthcare,Mid,Remote,Mid,2024-09-24,2024,9,3,September,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,4,1,3,3,59468,0.37573528947185525,1,5
532,Brooks Ltd,Healthcare,AI Product Manager,"Keras, FastAPI, C++, Hugging Face",Senior,Full-time,"West Elizabeth, DE",56606-106301,2025/2/5,Mid,"Scikit-learn, PyTorch",Ai Product Manager,AI Product Manager,"['Keras', 'FastAPI', 'C++', 'Hugging Face']","['Scikit-learn', 'PyTorch']",4,2,56606,106301,81453.5,Mid (70K-100K),West Elizabeth,DE,Germany,Europe,Healthcare,Healthcare,Senior,Full-Time,Mid,2025-02-05,2025,2,1,February,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,4,1,4,2,49695,0.6101026966305929,0,6
533,"Nolan, Jones and Nelson",Tech,ML Engineer,"Python, PyTorch, SQL, FastAPI",Mid,Contract,"Hillfurt, BO",54795-115927,2023/12/5,Startup,"MLflow, FastAPI, Scikit-learn",Ml Engineer,ML Engineer,"['Python', 'PyTorch', 'SQL', 'FastAPI']","['MLflow', 'FastAPI', 'Scikit-learn']",4,3,54795,115927,85361.0,Mid (70K-100K),Hillfurt,BO,Unknown,Other,Tech,Technology,Mid,Contract,Startup,2023-12-05,2023,12,4,December,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,1,0,6,2,8,2,61132,0.7161584330080482,2,7
534,"Davidson, Walsh and Meyers",Finance,Data Analyst,"Keras, Python, Hugging Face, Flask",Senior,Internship,"Susanfort, IQ",68706-105919,2024/6/6,Mid,"TensorFlow, FastAPI",Data Analyst,Data Analyst,"['Keras', 'Python', 'Hugging Face', 'Flask']","['TensorFlow', 'FastAPI']",4,2,68706,105919,87312.5,Mid (70K-100K),Susanfort,IQ,Iraq,Asia,Finance,Finance & Banking,Senior,Internship,Mid,2024-06-06,2024,6,2,June,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,2,2,3,1,1,2,37213,0.42620472440944884,1,6
535,Burgess-Barrera,Finance,NLP Engineer,"Hugging Face, Azure, PyTorch, GCP",Senior,Contract,"Leebury, SC",107190-142210,2025/9/13,Large,FastAPI,Nlp Engineer,NLP Engineer,"['Hugging Face', 'Azure', 'PyTorch', 'GCP']",['FastAPI'],4,1,107190,142210,124700.0,High (100K-150K),Leebury,SC,Seychelles,Africa,Finance,Finance & Banking,Senior,Contract,Large,2025-09-13,2025,9,3,September,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,3,0,0,0,35020,0.28083400160384925,0,5
536,Anderson LLC,Healthcare,ML Engineer,"TensorFlow, LangChain, Keras, Scikit-learn, Excel, C++",Entry,Contract,"South Briannafort, MZ",65172-119584,2024/1/22,Mid,MLflow,Ml Engineer,ML Engineer,"['TensorFlow', 'LangChain', 'Keras', 'Scikit-learn', 'Excel', 'C++']",['MLflow'],6,1,65172,119584,92378.0,Mid (70K-100K),South Briannafort,MZ,Unknown,Other,Healthcare,Healthcare,Entry,Contract,Mid,2024-01-22,2024,1,1,January,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,4,1,8,2,54412,0.5890147004698089,1,7
537,"Cameron, Carter and Smith",Healthcare,AI Researcher,"Scikit-learn, Azure, GCP",Mid,Full-time,"Blakebury, CL",58475-150927,2025/6/18,Large,"PyTorch, MLflow",Ai Researcher,AI Researcher,"['Scikit-learn', 'Azure', 'GCP']","['PyTorch', 'MLflow']",3,2,58475,150927,104701.0,High (100K-150K),Blakebury,CL,Chile,South America,Healthcare,Healthcare,Mid,Full-Time,Large,2025-06-18,2025,6,2,June,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,4,0,9,0,92452,0.8830097133742754,0,5
538,Christensen LLC,Finance,AI Product Manager,"FastAPI, TensorFlow, Keras",Entry,Contract,"New Codystad, HU",89065-169950,2024/8/2,Large,MLflow,Ai Product Manager,AI Product Manager,"['FastAPI', 'TensorFlow', 'Keras']",['MLflow'],3,1,89065,169950,129507.5,High (100K-150K),New Codystad,HU,Hungary,Europe,Finance,Finance & Banking,Entry,Contract,Large,2024-08-02,2024,8,3,August,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,4,0,80885,0.6245584232573403,1,4
539,Clark-Dennis,Finance,NLP Engineer,"R, NumPy, Scikit-learn",Mid,Remote,"North Brianhaven, IT",140046-166454,2024/8/8,Mid,"BigQuery, PyTorch",Nlp Engineer,NLP Engineer,"['R', 'NumPy', 'Scikit-learn']","['BigQuery', 'PyTorch']",3,2,140046,166454,153250.0,Very High (>150K),North Brianhaven,IT,Italy,Europe,Finance,Finance & Banking,Mid,Remote,Mid,2024-08-08,2024,8,3,August,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,6,1,3,3,1,4,3,26408,0.17231973898858075,1,5
540,Obrien and Sons,Automotive,AI Researcher,"Python, MLflow, SQL",Mid,Internship,"North Joannaberg, VC",50054-60639,2024/6/30,Large,"Scikit-learn, MLflow, FastAPI",Ai Researcher,AI Researcher,"['Python', 'MLflow', 'SQL']","['Scikit-learn', 'MLflow', 'FastAPI']",3,3,50054,60639,55346.5,Low (<70K),North Joannaberg,VC,Saint Vincent and the Grenadines,Caribbean,Automotive,Automotive & Transportation,Mid,Internship,Large,2024-06-30,2024,6,2,June,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,2,0,0,2,1,10585,0.19124967251768404,1,6
541,Gomez PLC,E-commerce,ML Engineer,"R, Scikit-learn, Power BI",Senior,Internship,"Stevenshire, BE",84367-161104,2025/4/5,Startup,MLflow,Ml Engineer,ML Engineer,"['R', 'Scikit-learn', 'Power BI']",['MLflow'],3,1,84367,161104,122735.5,High (100K-150K),Stevenshire,BE,Belgium,Europe,E-Commerce,Retail & E-commerce,Senior,Internship,Startup,2025-04-05,2025,4,2,April,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,2,2,1,2,4,0,76737,0.6252225313784521,0,4
542,Rogers-Shaw,E-commerce,ML Engineer,"Pandas, LangChain, Python, Keras",Senior,Internship,"Ginafurt, PW",106747-192008,2025/1/13,Startup,"KDB+, Scikit-learn, TensorFlow",Ml Engineer,ML Engineer,"['Pandas', 'LangChain', 'Python', 'Keras']","['KDB+', 'Scikit-learn', 'TensorFlow']",4,3,106747,192008,149377.5,High (100K-150K),Ginafurt,PW,Palau,Oceania,E-Commerce,Retail & E-commerce,Senior,Internship,Startup,2025-01-13,2025,1,1,January,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5,2,2,1,2,7,0,85261,0.5707753845123931,0,7
543,Gardner-Murphy,Education,NLP Engineer,"Hugging Face, R, Azure, Power BI, Excel",Senior,Full-time,"Phillipsmouth, BE",134658-192987,2024/1/16,Mid,"LangChain, FastAPI",Nlp Engineer,NLP Engineer,"['Hugging Face', 'R', 'Azure', 'Power BI', 'Excel']","['LangChain', 'FastAPI']",5,2,134658,192987,163822.5,Very High (>150K),Phillipsmouth,BE,Belgium,Europe,Education,Education,Senior,Full-Time,Mid,2024-01-16,2024,1,1,January,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,6,2,1,2,1,4,3,58329,0.35604999313281144,1,7
544,"Brooks, Morales and Parker",Automotive,Quant Researcher,"Pandas, FastAPI, Hugging Face, PyTorch, Power BI",Senior,Full-time,"South Chelseamouth, MR",67982-80867,2024/8/25,Startup,LangChain,Quant Researcher,Quant Researcher,"['Pandas', 'FastAPI', 'Hugging Face', 'PyTorch', 'Power BI']",['LangChain'],5,1,67982,80867,74424.5,Mid (70K-100K),South Chelseamouth,MR,Mauritania,Africa,Automotive,Automotive & Transportation,Senior,Full-Time,Startup,2024-08-25,2024,8,3,August,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,1,0,2,0,2,12885,0.17312847247882082,1,6
545,"Harrison, Nelson and Butler",Tech,Data Analyst,"GCP, Pandas, FastAPI, C++, Excel",Mid,Internship,"North Darren, PG",66502-125569,2025/6/25,Mid,"FastAPI, MLflow",Data Analyst,Data Analyst,"['GCP', 'Pandas', 'FastAPI', 'C++', 'Excel']","['FastAPI', 'MLflow']",5,2,66502,125569,96035.5,Mid (70K-100K),North Darren,PG,Papua New Guinea,Oceania,Tech,Technology,Mid,Internship,Mid,2025-06-25,2025,6,2,June,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,1,2,6,1,7,2,59067,0.615053808227166,0,7
546,"Boyd, Manning and Smith",E-commerce,ML Engineer,"Excel, Pandas, CUDA",Mid,Full-time,"Walshmouth, EG",129492-154474,2024/10/28,Startup,PyTorch,Ml Engineer,ML Engineer,"['Excel', 'Pandas', 'CUDA']",['PyTorch'],3,1,129492,154474,141983.0,High (100K-150K),Walshmouth,EG,Egypt,Africa,E-Commerce,Retail & E-commerce,Mid,Full-Time,Startup,2024-10-28,2024,10,4,October,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,2,0,0,24982,0.17595064197826502,1,4
547,Morgan Group,E-commerce,Data Scientist,"Reinforcement Learning, Hugging Face, Pandas, Excel",Mid,Contract,"East Robertbury, PS",46778-126259,2025/5/2,Startup,"FastAPI, PyTorch",Data Scientist,Data Scientist,"['Reinforcement Learning', 'Hugging Face', 'Pandas', 'Excel']","['FastAPI', 'PyTorch']",4,2,46778,126259,86518.5,Mid (70K-100K),East Robertbury,PS,Palestine,Middle East,E-Commerce,Retail & E-commerce,Mid,Contract,Startup,2025-05-02,2025,5,2,May,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,0,1,2,5,2,79481,0.918659015123933,0,6
548,"Sutton, Rivera and Mcintyre",Education,Data Scientist,"Reinforcement Learning, LangChain, C++",Entry,Internship,"Port Briannaview, MM",139140-205348,2025/9/7,Startup,"LangChain, FastAPI",Data Scientist,Data Scientist,"['Reinforcement Learning', 'LangChain', 'C++']","['LangChain', 'FastAPI']",3,2,139140,205348,172244.0,Very High (>150K),Port Briannaview,MM,Myanmar,Asia,Education,Education,Entry,Internship,Startup,2025-09-07,2025,9,3,September,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,0,2,2,2,1,3,66208,0.3843849422911683,0,5
549,Lee Inc,Education,AI Product Manager,"FastAPI, Excel, AWS, LangChain, Python",Entry,Contract,"Bradshawport, TW",81090-99269,2024/10/25,Startup,"KDB+, MLflow",Ai Product Manager,AI Product Manager,"['FastAPI', 'Excel', 'AWS', 'LangChain', 'Python']","['KDB+', 'MLflow']",5,2,81090,99269,90179.5,Mid (70K-100K),Bradshawport,TW,Taiwan,Asia,Education,Education,Entry,Contract,Startup,2024-10-25,2024,10,4,October,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,1,2,18179,0.2015868351454599,1,7
550,Clark-Stevens,Tech,NLP Engineer,"Power BI, C++, R",Senior,Contract,"Port Isabellaport, BB",134343-205844,2024/1/17,Startup,BigQuery,Nlp Engineer,NLP Engineer,"['Power BI', 'C++', 'R']",['BigQuery'],3,1,134343,205844,170093.5,Very High (>150K),Port Isabellaport,BB,Barbados,Caribbean,Tech,Technology,Senior,Contract,Startup,2024-01-17,2024,1,1,January,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6,2,0,6,2,2,3,71501,0.42036291804213566,1,4
551,Young LLC,Education,Computer Vision Engineer,"C++, Hugging Face, Flask, Python, NumPy, Scikit-learn",Senior,Full-time,"South Evan, ZM",72912-155169,2024/2/12,Large,"Scikit-learn, FastAPI, LangChain",Computer Vision Engineer,Computer Vision Engineer,"['C++', 'Hugging Face', 'Flask', 'Python', 'NumPy', 'Scikit-learn']","['Scikit-learn', 'FastAPI', 'LangChain']",6,3,72912,155169,114040.5,High (100K-150K),South Evan,ZM,Unknown,Other,Education,Education,Senior,Full-Time,Large,2024-02-12,2024,2,1,February,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,2,2,1,2,0,8,0,82257,0.7212963815486604,1,9
552,Shaffer Inc,Education,Data Scientist,"FastAPI, Azure, TensorFlow",Mid,Internship,"West Adammouth, MZ",123639-216071,2024/6/8,Mid,TensorFlow,Data Scientist,Data Scientist,"['FastAPI', 'Azure', 'TensorFlow']",['TensorFlow'],3,1,123639,216071,169855.0,Very High (>150K),West Adammouth,MZ,Unknown,Other,Education,Education,Mid,Internship,Mid,2024-06-08,2024,6,2,June,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,2,2,1,8,3,92432,0.5441818021253422,1,4
553,"Powers, Lee and Graves",Healthcare,NLP Engineer,"MLflow, Reinforcement Learning, Python",Mid,Internship,"North Cindy, CZ",71107-88278,2025/8/18,Mid,"PyTorch, TensorFlow",Nlp Engineer,NLP Engineer,"['MLflow', 'Reinforcement Learning', 'Python']","['PyTorch', 'TensorFlow']",3,2,71107,88278,79692.5,Mid (70K-100K),North Cindy,CZ,Czech Republic,Europe,Healthcare,Healthcare,Mid,Internship,Mid,2025-08-18,2025,8,3,August,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6,1,2,4,1,4,2,17171,0.21546569627003795,0,5
554,Williams-White,Tech,ML Engineer,"CUDA, R, Reinforcement Learning",Entry,Full-time,"Amyside, CH",139426-167189,2025/2/9,Startup,"MLflow, PyTorch, KDB+",Ml Engineer,ML Engineer,"['CUDA', 'R', 'Reinforcement Learning']","['MLflow', 'PyTorch', 'KDB+']",3,3,139426,167189,153307.5,Very High (>150K),Amyside,CH,Unknown,Other,Tech,Technology,Entry,Full-Time,Startup,2025-02-09,2025,2,1,February,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,5,0,1,6,2,8,3,27763,0.18109355380526068,0,6
555,Smith-Green,Finance,Data Analyst,"Python, AWS, FastAPI",Entry,Full-time,"East Mariahberg, NL",41327-101270,2024/8/18,Mid,FastAPI,Data Analyst,Data Analyst,"['Python', 'AWS', 'FastAPI']",['FastAPI'],3,1,41327,101270,71298.5,Mid (70K-100K),East Mariahberg,NL,Netherlands,Europe,Finance,Finance & Banking,Entry,Full-Time,Mid,2024-08-18,2024,8,3,August,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,3,1,4,2,59943,0.8407329747470144,1,4
556,Miller and Sons,Tech,AI Researcher,"MLflow, AWS, SQL, Python",Mid,Full-time,"North Michele, BZ",132842-146986,2024/1/3,Mid,"TensorFlow, FastAPI",Ai Researcher,AI Researcher,"['MLflow', 'AWS', 'SQL', 'Python']","['TensorFlow', 'FastAPI']",4,2,132842,146986,139914.0,High (100K-150K),North Michele,BZ,Belize,Central America,Tech,Technology,Mid,Full-Time,Mid,2024-01-03,2024,1,1,January,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,6,1,3,0,14144,0.10109066998298954,1,6
557,Thomas-Howell,Education,Data Scientist,"MLflow, Azure, Python",Senior,Internship,"Matthewshire, HN",61018-136143,2023/12/19,Mid,"TensorFlow, KDB+",Data Scientist,Data Scientist,"['MLflow', 'Azure', 'Python']","['TensorFlow', 'KDB+']",3,2,61018,136143,98580.5,Mid (70K-100K),Matthewshire,HN,Honduras,Central America,Education,Education,Senior,Internship,Mid,2023-12-19,2023,12,4,December,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4,2,2,2,1,3,2,75125,0.762067548856011,2,5
558,"Velez, Foley and Walker",E-commerce,Quant Researcher,"Excel, Flask, Power BI, PyTorch, SQL, CUDA",Senior,Internship,"Lake Joseph, SN",129013-194851,2024/8/21,Mid,"LangChain, BigQuery, FastAPI",Quant Researcher,Quant Researcher,"['Excel', 'Flask', 'Power BI', 'PyTorch', 'SQL', 'CUDA']","['LangChain', 'BigQuery', 'FastAPI']",6,3,129013,194851,161932.0,Very High (>150K),Lake Joseph,SN,Senegal,Africa,E-Commerce,Retail & E-commerce,Senior,Internship,Mid,2024-08-21,2024,8,3,August,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,7,2,2,1,1,0,3,65838,0.4065780698070795,1,9
559,Mccoy Group,Tech,ML Engineer,"Scikit-learn, AWS, CUDA, Azure, Hugging Face",Senior,Full-time,"North Tamara, SM",53336-98757,2024/10/16,Startup,"FastAPI, TensorFlow, LangChain",Ml Engineer,ML Engineer,"['Scikit-learn', 'AWS', 'CUDA', 'Azure', 'Hugging Face']","['FastAPI', 'TensorFlow', 'LangChain']",5,3,53336,98757,76046.5,Mid (70K-100K),North Tamara,SM,Unknown,Other,Tech,Technology,Senior,Full-Time,Startup,2024-10-16,2024,10,4,October,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,5,2,1,6,2,8,2,45421,0.5972792962200759,1,8
560,Hall Ltd,E-commerce,NLP Engineer,"LangChain, Python, AWS, R, Keras",Entry,Remote,"Jamesview, HT",60072-132524,2025/5/31,Startup,"LangChain, BigQuery",Nlp Engineer,NLP Engineer,"['LangChain', 'Python', 'AWS', 'R', 'Keras']","['LangChain', 'BigQuery']",5,2,60072,132524,96298.0,Mid (70K-100K),Jamesview,HT,Unknown,Other,E-Commerce,Retail & E-commerce,Entry,Remote,Startup,2025-05-31,2025,5,2,May,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,6,0,3,1,2,8,2,72452,0.7523728426343226,0,7
561,Dixon-Sanchez,Tech,AI Product Manager,"Excel, Azure, Pandas, PyTorch, SQL",Mid,Remote,"Adamsshire, AZ",95822-165764,2025/5/21,Startup,"PyTorch, TensorFlow, KDB+",Ai Product Manager,AI Product Manager,"['Excel', 'Azure', 'Pandas', 'PyTorch', 'SQL']","['PyTorch', 'TensorFlow', 'KDB+']",5,3,95822,165764,130793.0,High (100K-150K),Adamsshire,AZ,Azerbaijan,Asia,Tech,Technology,Mid,Remote,Startup,2025-05-21,2025,5,2,May,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3,6,2,1,0,69942,0.5347533889428333,0,8
562,Goodman and Sons,Automotive,Data Scientist,"NumPy, Excel, LangChain",Entry,Contract,"Zacharyfurt, ST",123940-205534,2024/10/21,Mid,"MLflow, Scikit-learn, FastAPI",Data Scientist,Data Scientist,"['NumPy', 'Excel', 'LangChain']","['MLflow', 'Scikit-learn', 'FastAPI']",3,3,123940,205534,164737.0,Very High (>150K),Zacharyfurt,ST,Unknown,Other,Automotive,Automotive & Transportation,Entry,Contract,Mid,2024-10-21,2024,10,4,October,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,0,0,0,1,8,3,81594,0.4952985668064855,1,6
563,"Garcia, Moss and Mccormick",Tech,Quant Researcher,"TensorFlow, Flask, NumPy, GCP",Mid,Internship,"New Bettyborough, GR",93765-164272,2024/2/16,Mid,TensorFlow,Quant Researcher,Quant Researcher,"['TensorFlow', 'Flask', 'NumPy', 'GCP']",['TensorFlow'],4,1,93765,164272,129018.5,High (100K-150K),New Bettyborough,GR,Unknown,Other,Tech,Technology,Mid,Internship,Mid,2024-02-16,2024,2,1,February,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,1,2,6,1,8,0,70507,0.5464875192317381,1,5
564,Mccullough-Fields,Healthcare,AI Researcher,"Hugging Face, Flask, Pandas, Scikit-learn",Senior,Remote,"Georgeview, LB",107143-125166,2024/7/31,Mid,"BigQuery, MLflow",Ai Researcher,AI Researcher,"['Hugging Face', 'Flask', 'Pandas', 'Scikit-learn']","['BigQuery', 'MLflow']",4,2,107143,125166,116154.5,High (100K-150K),Georgeview,LB,Unknown,Other,Healthcare,Healthcare,Senior,Remote,Mid,2024-07-31,2024,7,3,July,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,3,4,1,8,0,18023,0.1551640272223633,1,6
